USCADI,Organization,Category,Currency,Amount,Start (yyyyMMdd),End (yyyyMMdd),Document Hash
RW6KG4NETKAISECVWZA5YTG3T6YC2OHZAGPF6QX2U3UAQ3YL2UYA====,ORG1,CASH-MPA,USD,1479,20240401,20240701,SVPO4DCJBT7GKGDXZMXZYQF7KHTAAXMMQ5VHZIQCG5NSTHXZW3CA====
REF3VDHXMEQ2GA3M4VVAAV6C6VKU2UK6LYOMXIG3K5KYSU7JLR2A====,ORG1,CASH-MPA,USD,49290,20240401,20240701,7RTXI5QUA3HOJ5EDW66DWCPZ55GOJ6WJXPQZJ4ERMVTPVBL4EAPQ====
KZKSZIS7FJZNBM7PKPELJ4O7GYO2RJKWT4YYKGJHS4LJKRBFV5AQ====,ORG1,CASH-MPA,USD,54004,20240401,20240701,UI7HQOLV6GYDLR4GTXHDDOJRLAZI5VBLM7E4RDG52QADWSNKROWA====
6AENGQRT5ZVF5VQSGO4TFD5UL4LRU2A7C2QSE54ZU4TZX7HY7CNA====,ORG1,CASH-MPA,USD,29504,20240401,20240701,ZKBD4ARIU3IF3ZI37BNUD5M3MNRSBLGHCPUMQ4ZAZQ63CVHQRXPQ====
GHMVWSC3PI4L6S4NQ76XIYZGT7WLWFJ2JWNKOV2XFRBOCVG4J2EA====,ORG1,CASH-MPA,USD,32042,20240401,20240701,L6WXDTD6WTKCFNJKHMVS7YHFJZ5WHA3FOHK4EQOKNQY3LHFAQVSQ====
UELDIS7F5OJHU4LJDGX4U6AJMV6ROS2HPMZOYJOZGIXE5WELW7LQ====,ORG1,CASH-MPA,USD,53943,20240401,20240701,642BTRSPTCBZIEBP4TUTB4LHNDGQA7KUJANJVCIYUHINZFTPR7TA====
YJMFHZRZ2A6MLU5GIYO634R3MB2H3W7IW7532KMKU76VFZALXFHQ====,ORG1,CASH-MPA,USD,18274,20240401,20240701,S3YNUL63OQOBP6RDGSYNK2W7T6V7FFQY2C5Y7T3H2KFAY3IX2TRQ====
C23TS4QJ6TZOMJNWEXFLRQDZXFAOBBSKYEEJ2UXNTBHUGJPLGCCA====,ORG1,CASH-MPA,USD,24363,20240401,20240701,
FEC7ARTAPVJVIG7PSTVET7OXZYWLVONNAPUW3X7NLX3FNZVRSNOA====,ORG1,CASH-MPA,USD,83053,20240401,20240701,ZYM5BRRMHAK2RO7VH7YOV4CYFY6UE6ZGLFO5ITMWNWK6TZ2QCQPA====
NISSWQFKKMABGTXNHZU3ETLK3TUPPDQXW4VWGYLWICAK7WZIHVBA====,ORG1,CASH-MPA,USD,72641,20240401,20240701,5BZNUAOAVK27U6UADHKHJJUKZBZMF2BL4QM24DLCSORJCWHVUEEQ====
CBWTC3LM4W4VITPPITF6UKJT6U42IMVLNHIGBXZMH4FQHM7W6HOQ====,ORG1,CASH-MPA,USD,90443,20240401,20240701,VURZBFSVOLNGZNJJSIUAWVA7QYLFYQMF6AWNJ55EGLK4NJVBHQLA====
T2CITMYM2CI5IVSCFJA4THAHFPDMTXBVCN5NR7CXCHI42KKDUFAQ====,ORG1,CASH-MPA,USD,3630,20240401,20240701,YYNPXPVFIOQGL76QH22OXV7OWWLML6K47FDEGOMTYI7FGOY5EHKA====
3DBALYCRARRZGSM6U3HLITSNCNW2X3LOIKQ4Q52ZWFZPICF2G5RA====,ORG1,CASH-MPA,USD,94959,20240401,20240701,ZEPW6TLNNGEUJMB5JNNDEIY7J3WNBBCAAIFYQ77WYRWRZ3DXBG2Q====
HBUUHBQNWM4P6XIEPA5VCPRQWUOQ4YIVVJYFKWXFA5HTVMI2CXVQ====,ORG1,CASH-MPA,USD,35827,20240401,20240701,
XVQAXFSK4ONOOA2NAPVCJ6MNL5IO7AB4R2KH4XZP23TZAQXUEBHQ====,ORG1,CASH-MPA,USD,25912,20240401,20240701,
7HQTACTZU3CMH4KIZEGOHGEMZLLGZHCB6FYZFXMTN2CNVTIQ4SOA====,ORG1,CASH-MPA,USD,31905,20240401,20240701,YV3A4B7WKMVJTXCPBNQMHKR6GVJPYTYXF57RITOPHCW4LE5LLUAA====
WI4OB7LCVSIKLOSC4VRQGEWSXLLH3VLALOGG4JLI3AFBHIZAGW2Q====,ORG1,CASH-MPA,USD,89759,20240401,20240701,R5CAUKR4J6XKTLN3K5WFOUT75HDXT4OTJNGFXS7BISQFZP5PP73Q====
FXCGOO6KFMX6R5EIJO4WDP5WJTFLCOUTJ35GTXQQUET4QOWY6VRA====,ORG1,CASH-MPA,USD,76237,20240401,20240701,KUI7LVHGZHCE75GIDBET6FCUAK7PBSKNXFP5S6OIS6YI76N363QA====
GGOL2C2354FZ4SHQXO3UFY766F6IZTHFWHJAD7ASH4DVQQ4QGXXQ====,ORG1,CASH-MPA,USD,83668,20240401,20240701,AYZ4CCP74HKP2GQN7MR3OWA5ZZG2O5XCX5O57VYUDU7OFXC4FJYA====
LTOHBDIVE2ATWGRHURD5O5INMXPSXGNOO3YBCNH5KR2TXVTJJNLA====,ORG1,CASH-MPA,USD,34284,20240401,20240701,K5N5A4P4HTMDUQNGRLUYP54GJOOZFBTSRLT4LNN3ICD3NOLQ6EXA====
WNJ63GYKBUG7SCRHEE4XT324UI65YXRQMZ7EZWYFPWINTGII5KPA====,ORG1,CASH-MPA,USD,94993,20240401,20240701,DYHNKA3GKDJ7NAPGMKGLUKK52SDA3QVDNS2IFFLTBJYCJ2DIRLGQ====
P37QRYDE7J2MC23ZRVZEGOZHZKKUDVVWXKFPNK6NOB4Q4FFQHLBA====,ORG1,CASH-MPA,USD,81706,20240401,20240701,JTVV7643NYFH56LU57N4PVI3NJLLUQPWC6HH7EJXRAMX66IF7ONQ====
G7DTSJQ7564BBLMQSNISNMRFTAXACY6SSXWNLNYRSIPSCSTQGV2Q====,ORG1,CASH-MPA,USD,53317,20240401,20240701,
TOCU4T7Q6V4BTAB2ZFWPF4PVE4ZWNKOFTSM4KLJRR3DERYPESAIA====,ORG1,CASH-MPA,USD,95917,20240401,20240701,
QXVOOVZQAJJQB3J2NFC4RIV3SNLKSNKIIJBL326PMKU6O5LJSSAQ====,ORG1,CASH-MPA,USD,2109,20240401,20240701,HTFYY5ZJVQ3ZKTRPUBYGFWRURDR46SJSVJTEMVSMDCGETM47XFYA====
WYSBYG6K2QQJ36YZG2BAGKWPMBAFXNT3M4YCKZJKEJGDJ7ITTLKQ====,ORG1,CASH-MPA,USD,81206,20240401,20240701,NAD3KWF54VGOQJIBQZAKSDBKZLRH6HKF6GRGKZPDOUVUXFLORDMQ====
NZARZZOWBV67F326AETODK2NDWCEYFRAX2K7OTDKY2FPWBWHBCZQ====,ORG1,CASH-MPA,USD,10524,20240401,20240701,QUGFO4X5MULBOMCHALSUYETM2LHD5DU4OVXREGSVL6GQLDQK3AKA====
O4RUXNX5ATDICUOE3LTTM36X7AN3SU4WZSTE3GPA5JFDVPD4EV5A====,ORG1,CASH-MPA,USD,18644,20240401,20240701,PNO4R4ST7FTKN4HEVPQZ37B6HSTUOY5SBPIERJEOEX355EZGURBA====
WUTJLULLWOKULPFAYZQNNPIZCCHN3J3M5OIY4ENDTWUEFNNCY2LQ====,ORG1,CASH-MPA,USD,86387,20240401,20240701,
HRTGATJCOJZKQR7AIRGLFT2ZKKAEFPRW2AC5DXP5CHBKC2NICJ3Q====,ORG1,CASH-MPA,USD,5859,20240401,20240701,2PJWHPJHMLL6WCZUVQMK7HGQTT6MHFHGXHFYOONPD46GSGIZUO3A====
CEMHPJV2Y3A2EU7U35FOG6HLKAPQX4WETYUVM72LS42XF5GYUJXA====,ORG1,CASH-MPA,USD,1241,20240401,20240701,
GLIG3UQTSD7QBGN6BYDRZBGLSAXZGDFAK4KNYXAS2VBTMB5H62FQ====,ORG1,CASH-MPA,USD,84240,20240401,20240701,AEODZP3DEHOPYFWYODYU5NZZOO5PWA2GNBJKFC5PKTEXXWFV5ZGQ====
PZVCVZATM5NJ64T4IU45MCBTYLOUWI5436GECCHVOVV3FPCFJSEQ====,ORG1,CASH-MPA,USD,75239,20240401,20240701,
BFWK56KHZTQQDW5OAWLAEVX2A4LBAGE3K5YQRK456UNCSEC4FCIQ====,ORG1,CASH-MPA,USD,45629,20240401,20240701,Q3CZSFMHNQ57XYH65RCPEMFCO4IHCQ2Y6D4IAJJPTJEK7SANCYZA====
VBKRMPSFABPUH6QMXYNO4LKYXGLKJ7G4I2QRWYJW72ZYVPU4VWHA====,ORG1,CASH-MPA,USD,64525,20240401,20240701,SVEL7YPKIOBT5ACZTNE5XCFXSB57IGEDZW5DNAJSBBFSDMS5KGPQ====
JHJZCMI2TCBZVHTKUMQPM3PXSJWLXWYXHBDMSEQLP6LB7OOLPWRA====,ORG1,CASH-MPA,USD,2834,20240401,20240701,QQTUIOPONFLHW4DBS4ASD5HDLUOS6XEGYJWAGMZRCDIJT3RME7ZA====
WY5GOMKAHR6HRG7RJIL4WUP232L23TVPEIOEOW5EIRCNRDZUU4YQ====,ORG1,CASH-MPA,USD,94039,20240401,20240701,6QVPQP7E632VB3WU5YU5BRQFA3FRGLAVCLB4RDTDTCJVSDATEWZA====
FEOFVQPL7ENFFB7DLHT7BIE2THBEZLPVBRRH7JYTM24WPLHZLRJQ====,ORG1,CASH-MPA,USD,73930,20240401,20240701,UUENU5I2SW3QLWR3WH5UFA5RL7D7BMHMOFES2QVPE2ZJQWH4PAYA====
OQVJQM7UXMW5XJRKUKARBS2PIQ53TPPTLYG5MJNHUIYMD3E2DBYQ====,ORG1,CASH-MPA,USD,59158,20240401,20240701,EQF7ZUW7RVJ6OCCLRBK6ZLFGIA472GNRXKSZWRQIQS55YM7J5KLQ====
D3R5HITFTCUE2LXGMTNCYMB47MIIHGGXMZCY7EWBCJPNRKHYMTTA====,ORG1,CASH-MPA,USD,84424,20240401,20240701,
XZLOPQPU7OPQVUMRFC3IXHFBOXY6N62YYN6OPHQSAA5CEIG2XTNQ====,ORG1,CASH-MPA,USD,49847,20240401,20240701,
E3CHOTQZRAFOCRES36VI2W3BGYAFOLJMY6KOTRZOE6FPKLMHQBOQ====,ORG1,CASH-MPA,USD,83002,20240401,20240701,J3SPAMTJHB3QEGOZ27WUQJGQFRABPTZEKLY6WELYEIV64SEZWB5A====
5HUF7ZK4QJIKRYNAO4WWU4TZOA3JSTXI2DYEK7VGWBER7ZGOLRDQ====,ORG1,CASH-MPA,USD,32067,20240401,20240701,
BGY6YF64SRSPGHZG7JSEDG3GDKNITFEE6MGMYFOPTQZH6C4NED4A====,ORG1,CASH-MPA,USD,6293,20240401,20240701,BLGAFT6DMMYG3F7U5H4DHVV5ONC3PN6YVQGM3PVT3WNBV4IOSGAA====
LGHUUCNUS6ODLVIAJ23KEAYSVPZGVGHYPK4KVYXHLVLQXVY2NCEQ====,ORG1,CASH-MPA,USD,59632,20240401,20240701,
2TJTSD3NODDSTFVL6MEGYNJRPZBO3G7JGK2GKH6XBLQF27CXBZXQ====,ORG1,CASH-MPA,USD,3980,20240401,20240701,RA2O6MTLVULLMT7JYC6IFARASNZIE6VFIZQTUAKXTMHFMYZ62SRA====
BGNEX23XJM47EFZ4P7OLEIZV7KS4LNNPZAJCIY6KIBYTW7HK4WYQ====,ORG1,CASH-MPA,USD,26212,20240401,20240701,SP2FSEKKVTXCFFALCNRZC6LU74ZYKMJLVD7XOVD4FFSLI4SN777Q====
WT6VAEWS3E5VNRHHBMNJFB53SPVR7S3T5AX4VMCLIBKYEU4HOWBQ====,ORG1,CASH-MPA,USD,70011,20240401,20240701,
UONIDR5SENIHJTZKPCE6WN7JV3P3UDAUGC2OOODMZ7PY7ZC62JRA====,ORG1,CASH-MPA,USD,84330,20240401,20240701,
R4AIQTV22M2NHMAN3ZPPNWUV2FDXKGQPPSF2P4IINZ5XYESCNLLA====,ORG1,CASH-MPA,USD,76810,20240401,20240701,SPQ5PQXRXFXDWKWC37BYVVO3PE76GUIHIVMZPGPS5AU25ZJS6XTQ====
H2EHNN3FGLZWBFBWEKUXC4DTWBAXUL2GYBCYNMXWWN6Q6NDAOTGQ====,ORG1,CASH-MPA,USD,13019,20240401,20240701,
OFHIKA5NGGNZXO2FTQBURWBFHTJ7FUGT44KEHMGXVZQOLDK6QKZA====,ORG1,CASH-MPA,USD,79549,20240401,20240701,G7IFPBLMISBB63JO275KFCRBFNS6BUVCC3CKSEU7KNUYQS7LXBIQ====
S4OPQXEG55XXUPBJFJHHRRH54QLFRMMVMWF647TTC6L3IFW6ZPZA====,ORG1,CASH-MPA,USD,4773,20240401,20240701,G5B6UYK7DLYTZ5B3CC5Q6VWR3QPAVZ6JIJ4RCP2N3TPD56WOOGGQ====
JRQVBBZGMB5GCXX6P5VRRM75LJVLNNZNGKCKZM2J77VJ76RFKTOA====,ORG1,CASH-MPA,USD,28984,20240401,20240701,WXXTLNAZA6FJEM7FBW7NRHFAJKVOV54TD7GJ6XGZLTRFXWWBJARA====
NJDJOSA33E6VCYQD5HF6CP3WGKPKQI4AJNACLSCOVWPMLTDHDL4Q====,ORG1,CASH-MPA,USD,94159,20240401,20240701,F5CFRCHZO4S3LRSGHAVQNYFMUNRFG3QD2WD2KQBNJSGPQUTPG5KQ====
FPFKJPP5HEYBECY5E3JTV6O2OQ76OR7VDVXVG5AENVPNQ7IROAQQ====,ORG1,CASH-MPA,USD,78793,20240401,20240701,ZM2YDZ3XTBT2G3BDUK3X3NEVJAQROZERZJQ4CJC2WFJUL6MK62IA====
VSLSHBT47WBJMHOE256PSIT3J76SROCS5DKZX32W7JDQCZ6W25GQ====,ORG1,CASH-MPA,USD,42829,20240401,20240701,E2RFB76COKX63AP4VXD25COQXS6AAND6W7F6DUVCCS7HCQMWRBQQ====
JWM6BIOXUE4DWH2NL25UCWR5FX76FEIKKFROYDAND4ESMYZNYWHQ====,ORG1,CASH-MPA,USD,5923,20240401,20240701,
CITMNGWRELHWLLCNHBSJWTJTETDXEVE5XLM4U4LZDZRXCYKRKTFA====,ORG1,CASH-MPA,USD,31866,20240401,20240701,J7ZCGUVZVBWO37ZLOQ3DUWF5KBPWHATOVYOEMUDWFBQVEMW66FEA====
BPBC65LP7M2V47VJBLUTFKSL42R3IZM5HRKLP5ID6GE3NHARWESQ====,ORG1,CASH-MPA,USD,66198,20240401,20240701,
AKCREJG3NC4V34NXMCAMR7GTFZQHPNU3SAMS6YL2SWXGLDJAYL2A====,ORG1,CASH-MPA,USD,32749,20240401,20240701,45YH54GRO2WNWA7LT75DYSXZJGW4PHZ7N2RDALEITYTV622ZLSFA====
3SKFPGQZEHJK6I2PHDTHNW52IBQDQXOR2QA4NGEY3PX4NQFDY7AA====,ORG1,CASH-MPA,USD,2983,20240401,20240701,5HZTGBFOSN34RILWVIUJNJFGFKCWPLCKY3NUD62ARA4KOJSMA54Q====
IIY6C2ENQW4NUX4VH25UV3KLM37NMEYB6AFCBBTZJ6MGN4QUL4DQ====,ORG1,CASH-MPA,USD,85199,20240401,20240701,
4XGKV3SKKW4HE5M5F4DAAJHORVMYYJQZ6RUQ25BZAF66XHN6JFGQ====,ORG1,CASH-MPA,USD,25370,20240401,20240701,2CWC5DHV73ZSPAAVYOLVIYSGSIZXLIVU7RROPAR3RN7SEOSVZLDA====
EMVBXAV2QWV5CBPXUCY4JHWUCRIPTBHYA3PVDYK24IYVORNVQSFQ====,ORG1,CASH-MPA,USD,43450,20240401,20240701,AZOHK53QX4JGVOTA5VT46SFTVTCUOEK57YTNX7Q3Q6P62TH5YTJA====
MEA5IFV26FZNTAKYMJ3RUNPAFYNVCXLW54IXPMFP6HHZICGCUEMA====,ORG1,CASH-MPA,USD,81342,20240401,20240701,SXSQJZDJSEKX37ZMVPTIHZB5IWQPFYSG5LXIZIAFSMMRH4RSLVIQ====
UGAOIJ6INBMQHBKEQVC3DAJ3I52SDOJPZG2FIX533O7FVCTR2DOA====,ORG1,CASH-MPA,USD,42668,20240401,20240701,J3QLGQVCFL3X2NMWRO3BOS246QXPKUPXXC2URO3RVENCBNMRLGLA====
A62ME6S6VDDBZONDVIOTF3FLMBWDEIDDJQTQCHHLMU2MHCTK3Q4A====,ORG1,CASH-MPA,USD,65176,20240401,20240701,TSNNUVTO4VRVFEPA7QVJDR52DO5IDCLVNRV4T2JZJ2K7ZI6I7KHQ====
B5HA4GQOE43TCWOKV6LISDDAWNQ4UXJQYZLRMGM6XFTSPUVEYOUQ====,ORG1,CASH-MPA,USD,23006,20240401,20240701,IVQI3CAAKWTYD4NUH6DA5UOQTGCRIDFZ4NQLKH2JEPFZ4IFXZHZA====
RXV46I65DIPOXBUH3LCA34VUYLD63OK7I7AAVEMVQBDU3W3TX2AQ====,ORG1,CASH-MPA,USD,75423,20240401,20240701,IW2SUUMCJTC3TB7IWAK33YMS322EC6UJAKAYSTAF3LOUHEPBO6CQ====
ZH4RO4SMBDA73DJQ7AGCBZRE4GAJ2K75CP4H2DUKT2ZRPX26AKTQ====,ORG1,CASH-MPA,USD,14851,20240401,20240701,JB2QI3WRHTG25XHJRNATCXXUML7EHBU6THMSVSTGSOWWO7EEFLVA====
QERGJEXVQO4FA7VIV7ARI4IH3KQCJ32ZRK646JO3OHBCKYELOFGA====,ORG1,CASH-MPA,USD,16342,20240401,20240701,
HQ7WKO6DUWGSM5D7Y4HJMDNJSOTAXGHC7OO6736JR6WJXYCY3IQQ====,ORG1,CASH-MPA,USD,16621,20240401,20240701,
5ZZH57WZ4UVC6HACKHP7RELOXS66WD72FRUQOPQXURZYDZ5C5OBQ====,ORG1,CASH-MPA,USD,29335,20240401,20240701,
M2YGCGP656AXUZPKJYOPC7V7CXLTOLK22LIDS6BYOZ4K5EL6KEHQ====,ORG1,CASH-MPA,USD,38594,20240401,20240701,WSVPK34TEWUBA25DJSF7LSCFGTT3PZTNKNCMVFYTMWQC2T4MUH4Q====
CNREICLBCP6C7HPCB32QEUQZ2VL76Y5SKXZT55N7NAWAZOCHNRMQ====,ORG1,CASH-MPA,USD,53690,20240401,20240701,
LW3MUWK7JPRFY45P4IIKSYWTSBUNN6IHWPGXCG4KDK3HFU2KFS6A====,ORG1,CASH-MPA,USD,51745,20240401,20240701,BNRA26SZR65EVSHQLMZOLMB7EENDRWXRBHMWH7YJOVOCSV4RJM2Q====
MNJWKINT7QIIOIKJ6DWVXXQDQYJMN3YUZ2V4PDYZZXVYENJZPN7A====,ORG1,CASH-MPA,USD,2399,20240401,20240701,
U3AXGMXH3VOFZZCWVW6ER2KHUVQBW4QL3TGEOPCSK23OUTXKRLBQ====,ORG1,CASH-MPA,USD,45790,20240401,20240701,AQYQTU4CMYAXD6TGABO2YMPHB5V4ASKV5E4D36EB5SSFDM2RMAXA====
P24Y62R67MRGM4VMPAOBAOICBUDSPXYFFUQBB6IRJR2OMXF42DCQ====,ORG1,CASH-MPA,USD,10151,20240401,20240701,COG4CFZBTEZQDVS72CI4X5TM6BYY5XDWJNX44ADRL5MRVCGQQZYA====
YUSL7KMX4OFV247AVHWKF7NI4EEDZ4OV2O26OLSP5QDQ6MIQQBCA====,ORG1,CASH-MPA,USD,45338,20240401,20240701,X43L4KANEZDCAV6VZ2LYWUAH72XMMC6AP4NIGWXSSI7D7ZSV44FQ====
522LJ4YITXOVI446ZQBNLCN3IBF3MB3OUZE33NNAVJER5K7RQP3Q====,ORG1,CASH-MPA,USD,80130,20240401,20240701,I7SJTRJLPOUKIFVNXHRZVBPTWA3WDSEA62MR2A6KZX2SZJTUUCXQ====
KEPBB4QQC7A4EQ6BYWJPPTIIRQGUIK664DW5RAYZ3LGSD3AAZCYA====,ORG1,CASH-MPA,USD,53704,20240401,20240701,NC4TUU7TD6Q72VTR4D67OVPJ7SZBRPPZRTZC7BHJB5TCXPSRACZA====
FOW4OILX7HUD6I7SUJEON3TUC5X6TWXTZVGP2VGLLQPYEYCVHZ4A====,ORG1,CASH-MPA,USD,70570,20240401,20240701,RA24IDNBDGN4FR7HL5YGUANYVZ7XT7K4GDMKA4EBS3NV4YN5C3HA====
U4TZUTQOU4GCODMSFKLRX3Y34NG5IF3QKOE2NI3ROXUGIJLK6GQA====,ORG1,CASH-MPA,USD,67710,20240401,20240701,7AWLLDMLXOPF3OWCN2V6NTZEQW4TJHVS5LSIORFP2PDI35CKUNSQ====
LRJ6JZR2HH4VNQGJY6FB4UFJWG2LQBORPURVKO3WI33VIEEIRZQA====,ORG1,CASH-MPA,USD,29419,20240401,20240701,
Q2D6CEL6HM2JJV2QWYB2OKU5VWLCHI7U6VJXGKF6KYVH4U7QSPDQ====,ORG1,CASH-MPA,USD,57153,20240401,20240701,OMXLKGYP4D2OAZMDGW2DC2TWNVBCMG3H7TAKBKAKPHDHCS23DLNA====
WFNFAGRLVTJLE7YKGAP2BXRGUAKLX3UTRJJVBGGOLJQXMQVFZMPQ====,ORG1,CASH-MPA,USD,38165,20240401,20240701,4EAPCKRX57D5J5OQ2O4PIE5JDKCX54TB3UFLRMNTCFDVICFNNJNQ====
L34GVAAJJUGDWG2O7WAK77GWWHLRDXDEWP3FWCRWZNBJVKR7YNXA====,ORG1,CASH-MPA,USD,96787,20240401,20240701,ONSAEEU6GKN3OSSMW2YRPHPTXAGJ5BG62UU5ZRGW5SD35IVOY5OQ====
FODCXUHVVP4UVOR2R5ZAYI3SADLFXVCBGIAG7ZGJ667RSAKL3VLQ====,ORG1,CASH-MPA,USD,56257,20240401,20240701,HVDG544XP5VY5J4KU5UCFBYCQZZYRT2ZWTZLZMYQJI5I7NOGWTTQ====
HTU3RQKAOLM4M5APPMEDRH27T6RWLPS56RTQVCFZOVXEE4HAH62Q====,ORG1,CASH-MPA,USD,64957,20240401,20240701,
5GGV75CDKM5LXF47GUJFEPHFYNAPTFEJIVIGID45G6XBT4TWSQMA====,ORG1,CASH-MPA,USD,23027,20240401,20240701,
NKJJJZT6QZMKVUQB6ADYBLDKAG2JZPSR543P5EB6FGHDJJVEXYMA====,ORG1,CASH-MPA,USD,38582,20240401,20240701,6MXNILVTT4SSEOAMKCJHTZVEGP6KWTGYSHDQYYBIFVMQX2Q7HNQQ====
LOQ4DK7E6TLMOE2A2TCWXDLBDDXGK3IYRBHQZHUDZ3BOEYJQ7JTQ====,ORG1,CASH-MPA,USD,39875,20240401,20240701,3D5RC4QGYFZLPNNDRPHFABIOCTRHPZJAALGUIMOBPXK5RUMXTYCQ====
6XV4KNFUIDHGE5XMRQDROIIHIL4N53PZE2HA3J5HSESKR43E55LA====,ORG1,CASH-MPA,USD,73147,20240401,20240701,HWXI4M2QGKMGEDJPK2JEKYGE7WPLSIMSL45OFNP4IGVTNZJIDKCQ====
G2JXXZRCKV6QVZLHQE5D3C5BGTVUQUGZCRBLG45FMVUGFWRMMOVQ====,ORG1,CASH-MPA,USD,82202,20240401,20240701,FJHNOVFSM4QF6QSB7XMIMJ4OM5MXDHDTCZ4VB3CSFBQXQDG4Y7AQ====
BYMNWBOUQ27RPRZVMHLBVTRYJGIRMYLJDZKCFQPILNC5RPTFDV3Q====,ORG1,CASH-MPA,USD,52423,20240401,20240701,XWMJM6UJADEL5O5LAXVYXUF3K4MMKKA7LWJ6NBUQRFQBXZRLKVGA====
PS6PSWRDZNO7QPCNYKURNF2SCPRLBLW54TJFRUYIRTFWICVDY72A====,ORG1,CASH-MPA,USD,55022,20240401,20240701,
V4WWVWOSW6W7YDZ4OJNOFKO75B4ZKAFN6GU2SDUIUFKTW6WG4W2Q====,ORG1,CASH-MPA,USD,26971,20240401,20240701,FBERNPNFW3XBR5YANZDV3PVIIESBFQDWTCNXK5ZGEPI6Y7RCE2SA====
QRZBXWRR62VKA23XUOSZSZAX2DLR2WNRWZALJHXAHVWGRRBMBOEA====,ORG1,CASH-MPA,USD,8199,20240401,20240701,TM6U2VNBWY4JJE2TTVRP4KJNV2C3F3EKNN7GP43F2ZRQVJAWNRHQ====
24XJYT2SAGFCCUHGYBHXYRUTJ54DTBHOBFWP7SKKKIYTHMDHHORQ====,ORG1,CASH-MPA,USD,68942,20240401,20240701,5PQ2TY3W3E6IFIGTYN2OVMMAGYSM25K3FAHXYWD2VIVMOASF6OCQ====
Q7XGRO7XLVI5OWWX3FL3GLJSMME5TDEYKHFZ6EY72LDQVPNPQVYA====,ORG1,CASH-MPA,USD,93426,20240401,20240701,
MXRCYUNE2263CZML6ERTMAE4TNFIBVF5HDPTCOLNSOFBG6MUQGJA====,ORG1,CASH-MPA,USD,2403,20240401,20240701,
STHKCYFYD4TFWGEF3UDWAEODZWDTP76UOTMD7YI6FJGZ4FDMFXZQ====,ORG1,CASH-MPA,USD,27535,20240401,20240701,
EFMYHICIKSRGGPXMVBRGA72HAWUX6ODTEBD4Z3EX2ECBWSBF3H4A====,ORG1,CASH-MPA,USD,12151,20240401,20240701,ENV25FCJZFDCUWBBZ7WVR7SORC26UBBRPRFQZ2ESXQDNIEEYP4EA====
2XVDJOW3EECVPMAWAWO66O4OQLCYAHHTEP75QGLGKTSIGFETZ4DA====,ORG1,CASH-MPA,USD,58290,20240401,20240701,MZVTDDVOHWPLVCLCET6432QJOD3KT3KI22V43QYNE7OEITIQTAKQ====
XNTIQ6BAN6UYA4EFE7ZLMD3VNVP7GCBMO7MF2AUKEDB734FXOQBA====,ORG1,CASH-MPA,USD,4378,20240401,20240701,U3JX4B3ZT6JI3ZQTJQ64CJSUPZ7SPEIBW5S22UPIXFX23P27UUUA====
6P5SO3U52ZGNNBZUQVA7FKMV77N5GJETEKHSZIVKOYTHSGUNOBDA====,ORG1,CASH-MPA,USD,41129,20240401,20240701,FAW64PDX26RAR55S6COJEZBJUOWVOWYAFQGPKONARRFTTYPXBSSQ====
6W5RFZFB2IYLSTWAYOHHZWHBH7XNOCO3BHPGZMXD5X2BDDAVYBUA====,ORG1,CASH-MPA,USD,35278,20240401,20240701,XVGWFFFLIM2SW5K2F2GUFFPG2SSSWHSPRYHXFZVZKJ5UKKQOB63A====
QKOPHN3JEV65CU6GXFDIWODF6PCKHQQB7AJK523RDDU53LGFWLZA====,ORG1,CASH-MPA,USD,45001,20240401,20240701,F2YRFSKSVENJWUQ4VKEFURSBDKDBQ4LFMROPLCGCV3AH6FSMZACQ====
JAXGCOWJ3VGJTW2GD47LSB6KQ7DABBYHWYAMZ4R2KOAI7BX5WI6A====,ORG1,CASH-MPA,USD,99451,20240401,20240701,JZPMKPNKKF5XIKQYQG555XQYHSYSNQZDG7JKTCLXS4A7FZNY3WRQ====
VMFY3BDQ3BU7TT3DRR5ZB75EDJNETKSIG72QPHEYCIWCR63IVHAQ====,ORG1,CASH-MPA,USD,23612,20240401,20240701,5L36IZ4ZOW67W33C3XCJHTWHV7DCULEOWAHCFXPNJPGI5PMYL5SQ====
NRBAN3S6ZK2PLN2C37M3SWUKZX7VQQZETW4UTSKI3GGQYA3JKG6A====,ORG1,CASH-MPA,USD,25087,20240401,20240701,IMAUGBTUGVUA5OLOINUYOSHEU32ZWHC55N6IW4XQZR4G47RFGMEA====
HIZJSN6CBPOZJBLKMEIU4KZEJDFRMZU2DWKYFAH3MF53RYCEMVJA====,ORG1,CASH-MPA,USD,78843,20240401,20240701,KZ2GI33XHRMCHMWDF4YWSVNNJM3CECP7BJVGKMJBFVM6YTDYWVQA====
XLW2BQ7DDWEVCOYBVSTTP3NOCXBLYKSBUHOBX5GREYTI35ZBYZPQ====,ORG1,CASH-MPA,USD,50505,20240401,20240701,FNLJQEC3634RDMW3Z7MZA4NNASEF2S77WOPHERXWCPHAXDPGATLA====
OH5NVIIBDNWF52MFEYALYBVXMNIUAPY5IZABMP7XLVAAALOADYZA====,ORG1,CASH-MPA,USD,16867,20240401,20240701,7FAI2JZ2WEDA7YYUEHVHIS3UVODFF7CDZVXZQLXJ6BVLIA4IZAHA====
TQSWH75SKBZIXZI3YNHG2XARZEHVGNBCPYOHRQO6RJ4QZLGR6ZQQ====,ORG1,CASH-MPA,USD,34665,20240401,20240701,
